# bpm=135.9992
# duration=219.0803
snare	56.8889	0.2920
beat	56.9818	1.0000
snare	56.9818	0.1368
hat	56.9818	0.1963
onset	56.9818	0.1876
kick	57.0050	0.3435
snare	57.0979	0.1709
hat	57.1907	0.1063
snare	57.2140	0.2116
onset	57.2140	0.3395
kick	57.2372	0.4483
snare	57.3068	0.1393
beat	57.3301	1.0000
onset	57.3301	0.1191
snare	57.4229	0.3051
hat	57.4229	0.1803
onset	57.4229	0.2059
kick	57.4462	0.3711
snare	57.5158	0.1679
hat	57.5390	0.2043
onset	57.5623	0.1551
kick	57.5855	0.2750
hat	57.6551	0.1371
snare	57.6784	0.1760
beat	57.8641	1.0000
snare	57.8641	0.1914
hat	57.8641	0.1512
onset	57.8641	0.1803
snare	57.9802	0.2183
kick	58.0034	0.2986
onset	58.0267	0.2732
hat	58.0731	0.3499
snare	58.1892	0.1459
kick	58.2124	0.1653
snare	58.2821	0.3721
hat	58.2821	0.2358
beat	58.3053	1.0000
onset	58.3053	0.2043
kick	58.3285	0.1579
kick	58.4678	0.4258
onset	58.4678	0.1642
hat	58.5143	0.3776
snare	58.6304	0.2997
beat	58.7233	1.0000
snare	58.7233	0.3106
hat	58.7233	0.2387
onset	58.7233	0.1546
kick	58.7465	0.2178
kick	58.8394	0.1924
onset	58.8394	0.2587
kick	58.9322	0.2516
snare	58.9555	0.2981
hat	58.9555	0.4934
onset	58.9787	0.1659
onset	59.0483	0.1179
kick	59.0716	0.3270
beat	59.1644	1.0000
snare	59.1644	0.5354
hat	59.1644	0.3728
onset	59.1644	0.1368
kick	59.2109	0.2781
hat	59.2805	0.3382
kick	59.3502	0.5097
onset	59.3502	0.2528
snare	59.3734	0.2847
hat	59.3966	0.5213
kick	59.4431	0.2942
beat	59.5824	1.0000
hat	59.6056	0.3283
kick	59.6521	0.3067
onset	59.7217	0.2296
kick	59.7914	0.3297
snare	59.9307	0.1383
beat	60.0236	1.0000
snare	60.0236	0.3253
hat	60.0236	0.4655
onset	60.0236	0.2311
kick	60.0932	0.2635
snare	60.1397	0.1991
onset	60.1629	0.2154
kick	60.2326	0.3110
onset	60.2326	0.3725
snare	60.2558	0.5149
hat	60.2558	0.7252
kick	60.4415	0.4524
beat	60.4648	1.0000
snare	60.4648	0.1812
hat	60.4648	0.2618
kick	60.5344	0.2981
onset	60.6041	0.1968
kick	60.6737	0.5483
hat	60.6970	0.3851
snare	60.7434	0.1333
onset	60.7898	0.1542
beat	60.9059	1.0000
snare	60.9059	0.2738
hat	60.9059	0.3638
onset	60.9059	0.2067
kick	60.9292	0.3784
hat	61.0220	0.1479
kick	61.0453	0.2371
onset	61.0917	0.1969
hat	61.1149	0.3438
snare	61.1381	0.1195
snare	61.2310	0.1007
snare	61.3239	0.1652
beat	61.3471	1.0000
onset	61.3471	0.1655
kick	61.3703	0.2689
onset	61.4400	0.1123
kick	61.5097	0.4984
snare	61.5097	0.2152
hat	61.5561	0.4822
onset	61.5561	0.3979
beat	61.7651	1.0000
snare	61.7651	0.3212
hat	61.7651	0.4838
onset	61.7651	0.1359
kick	61.7883	0.2144
hat	61.8812	0.2761
onset	61.9276	0.1157
kick	61.9741	0.2470
snare	61.9973	0.3760
hat	61.9973	0.4719
onset	62.0902	0.1157
hat	62.2063	0.3321
beat	62.2295	1.0000
kick	62.3456	0.3293
onset	62.3456	0.3198
hat	62.4385	0.3614
onset	62.5313	0.2186
kick	62.5546	0.5517
beat	62.6474	1.0000
snare	62.6474	0.6861
hat	62.6474	0.5016
onset	62.6474	0.1230
kick	62.6939	0.2178
kick	62.7868	0.4335
onset	62.7868	0.2308
snare	62.8564	0.3108
hat	62.8564	0.3277
snare	63.0654	0.1951
hat	63.0654	0.4359
beat	63.1351	1.0000
kick	63.1351	0.3017
onset	63.1351	0.1468
snare	63.2976	0.3032
hat	63.2976	0.5799
kick	63.3440	0.2607
onset	63.3440	0.2776
snare	63.5066	0.3889
hat	63.5066	0.4205
beat	63.5298	1.0000
onset	63.5298	0.1137
kick	63.5762	0.6301
kick	63.7156	0.3485
onset	63.7156	0.1445
snare	63.7388	0.2238
hat	63.7388	0.7384
hat	63.8781	0.3595
snare	63.9478	0.4269
kick	63.9710	0.3117
beat	64.0174	1.0000
onset	64.0174	0.1093
onset	64.1567	0.2485
kick	64.1800	0.2923
snare	64.1800	0.2993
onset	64.2728	0.2255
kick	64.2961	0.3352
beat	64.3889	1.0000
snare	64.3889	0.2506
onset	64.3889	0.0999
kick	64.4354	0.3431
hat	64.5050	0.1117
onset	64.5283	0.1142
kick	64.5515	0.4914
beat	64.8069	1.0000
hat	64.8069	0.2626
onset	64.8069	0.1062
kick	64.8766	0.3617
onset	64.9462	0.1491
kick	64.9927	0.2335
snare	65.0159	0.1511
hat	65.0391	0.2975
kick	65.0855	0.3093
onset	65.1320	0.2192
snare	65.1552	0.4018
snare	65.2481	0.2382
hat	65.2481	0.4970
beat	65.3177	1.0000
kick	65.4338	0.6011
onset	65.4338	0.3377
hat	65.4803	0.3395
snare	65.5035	0.3053
kick	65.5964	0.3767
beat	65.6893	1.0000
snare	65.6893	0.4090
hat	65.6893	0.4677
onset	65.6893	0.3670
snare	65.8054	0.1968
onset	65.8750	0.2796
snare	65.8982	0.2104
hat	65.9215	0.2459
kick	66.0143	0.2173
snare	66.0143	0.1570
onset	66.0143	0.2021
hat	66.0608	0.1660
hat	66.1072	0.1715
kick	66.1537	0.1949
beat	66.2001	1.0000
snare	66.2233	0.1907
kick	66.2465	0.3946
onset	66.3162	0.1868
snare	66.3394	0.2088
hat	66.3394	0.4382
hat	66.5484	0.4541
snare	66.5948	0.2261
kick	66.6180	0.3255
beat	66.6413	1.0000
hat	66.7806	0.4790
onset	66.8270	0.3594
kick	66.8735	0.2703
snare	66.8735	0.1883
onset	66.8967	0.1493
snare	66.9896	0.3979
hat	66.9896	0.5914
kick	67.1289	0.2542
beat	67.1753	1.0000
onset	67.1753	0.0917
snare	67.1985	0.2703
hat	67.2218	0.4768
kick	67.2682	0.4565
onset	67.2682	0.2034
snare	67.3146	0.1999
onset	67.3843	0.1779
kick	67.4075	0.4553
snare	67.4307	0.2080
hat	67.4307	0.5323
beat	67.4772	1.0000
onset	67.4772	0.1303
kick	67.6397	0.5120
hat	67.6397	0.3854
snare	67.6629	0.4269
kick	67.7558	0.2642
onset	67.7558	0.2048
hat	67.8023	0.2285
hat	67.8487	0.2438
kick	67.9184	0.2955
onset	67.9184	0.2116
hat	67.9648	0.2533
beat	67.9880	1.0000
onset	67.9880	0.3091
kick	68.0577	0.2606
hat	68.0809	0.4202
kick	68.1970	0.3277
snare	68.2899	0.2661
hat	68.2899	0.3002
onset	68.2899	0.1301
kick	68.4060	0.4200
beat	68.4524	1.0000
onset	68.4524	0.1378
snare	68.4756	0.1351
hat	68.5221	0.4141
snare	68.6150	0.2622
snare	68.7311	0.3396
hat	68.7311	0.3542
onset	68.7775	0.1258
beat	68.8472	1.0000
hat	68.8472	0.3415
onset	68.8472	0.2217
kick	68.8936	0.2366
onset	68.9400	0.1224
snare	68.9633	0.3615
hat	68.9633	0.3098
hat	69.0794	0.2509
snare	69.1490	0.2050
kick	69.1722	0.7881
onset	69.1722	0.4116
beat	69.2419	1.0000
onset	69.2419	0.1789
kick	69.3580	0.4484
onset	69.3580	0.1388
snare	69.3812	0.3673
hat	69.3812	0.4886
hat	69.5438	0.2345
snare	69.5902	0.3283
hat	69.5902	0.1768
beat	69.6599	1.0000
kick	69.6599	0.3121
onset	69.6599	0.1295
kick	69.7527	0.4279
hat	69.8224	0.1343
kick	69.8456	0.2653
onset	69.8456	0.1024
snare	69.9153	0.2288
kick	69.9385	0.2044
onset	69.9385	0.1130
hat	70.0314	0.4136
snare	70.1707	0.4569
hat	70.1707	0.3162
beat	70.2636	1.0000
kick	70.2636	0.4589
onset	70.2636	0.1243
hat	70.3100	0.1795
snare	70.3332	0.3369
kick	70.3797	0.2533
onset	70.3797	0.0981
snare	70.4726	0.5194
onset	70.4726	0.2711
kick	70.4958	0.3449
beat	70.5887	1.0000
onset	70.5887	0.1463
snare	70.6119	0.2966
kick	70.7048	0.5418
onset	70.7048	0.3204
snare	70.7280	0.3275
hat	70.8209	0.1114
kick	70.8441	0.4100
snare	70.8905	0.3131
hat	71.0298	0.0646
kick	71.0531	0.2636
beat	71.0763	1.0000
onset	71.0763	0.1912
snare	71.3317	0.4236
hat	71.3317	0.2267
onset	71.3317	0.2197
kick	71.3549	0.2878
snare	71.4710	0.2267
kick	71.4942	0.5134
beat	71.5407	1.0000
onset	71.5407	0.0901
hat	71.5639	0.1123
onset	71.6800	0.2088
snare	71.7729	0.4691
hat	71.7729	0.2702
beat	71.9354	1.0000
kick	72.0051	0.5049
onset	72.0980	0.1670
kick	72.1212	0.3622
onset	72.1676	0.1045
snare	72.2141	0.5871
hat	72.2141	0.2786
kick	72.2605	0.2529
onset	72.2605	0.0834
kick	72.3766	0.4580
beat	72.3998	1.0000
onset	72.3998	0.1198
hat	72.4230	0.1951
snare	72.4695	0.3359
onset	72.5391	0.0878
kick	72.5624	0.3143
snare	72.6320	0.1997
hat	72.6320	0.1954
hat	72.7713	0.1181
beat	72.8178	1.0000
onset	72.8178	0.1874
snare	72.8642	0.2697
hat	72.8642	0.1461
kick	72.8874	0.5415
kick	72.9803	0.3493
onset	72.9803	0.0955
snare	73.0732	0.2953
hat	73.0732	0.3793
onset	73.0732	0.0938
snare	73.1661	0.1904
kick	73.2125	0.2792
beat	73.2590	1.0000
onset	73.2590	0.3470
snare	73.3054	0.4970
hat	73.3054	0.2190
onset	73.4215	0.1033
snare	73.5144	0.3417
hat	73.5144	0.4012
onset	73.5144	0.1898
beat	73.6305	1.0000
onset	73.6305	0.2007
kick	73.6537	0.3466
snare	73.6769	0.3007
onset	73.8395	0.1335
hat	73.9323	0.5568
snare	73.9556	0.1989
onset	74.0717	0.1400
snare	74.1181	0.2454
beat	74.1413	1.0000
kick	74.1413	0.2610
onset	74.1413	0.2480
hat	74.1645	0.2045
onset	74.2110	0.0966
hat	74.3271	0.1819
kick	74.3503	0.2344
onset	74.3503	0.1394
snare	74.3735	0.1896
onset	74.5128	0.1350
snare	74.5361	0.1183
kick	74.5825	0.5491
hat	74.6057	0.1782
beat	74.6289	1.0000
onset	74.6289	0.1339
kick	74.7218	0.5294
onset	74.7218	0.2095
snare	74.8147	0.3102
hat	74.8147	0.2973
onset	74.8611	0.0920
hat	74.9308	0.2229
kick	74.9540	0.2300
onset	74.9540	0.2122
beat	75.0469	1.0000
kick	75.0469	0.2231
hat	75.0469	0.1418
onset	75.0469	0.1888
snare	75.0701	0.2282
snare	75.2559	0.3909
hat	75.2559	0.2270
kick	75.2791	0.2098
kick	75.4184	0.2894
snare	75.4184	0.1524
beat	75.4649	1.0000
hat	75.4649	0.2002
onset	75.4649	0.2786
kick	75.5810	0.2428
snare	75.5810	0.1528
onset	75.5810	0.2977
snare	75.6738	0.2399
hat	75.6738	0.2679
snare	75.7899	0.3712
kick	75.8132	0.2535
hat	75.8132	0.0925
beat	75.8828	1.0000
onset	75.8828	0.1982
snare	75.9060	0.2020
hat	75.9060	0.1909
kick	76.0221	0.2856
snare	76.1150	0.2485
hat	76.1150	0.2275
kick	76.1382	0.2226
kick	76.2543	0.3243
beat	76.3008	1.0000
onset	76.3008	0.3125
hat	76.3472	0.1173
snare	76.5562	0.2985
hat	76.5562	0.3725
onset	76.5562	0.2482
kick	76.5794	0.2771
snare	76.6723	0.2042
hat	76.6723	0.1064
onset	76.6955	0.2056
beat	76.7884	1.0000
kick	76.7884	0.2792
hat	76.7884	0.1433
onset	76.7884	0.1903
snare	76.9974	0.4414
hat	76.9974	0.2089
onset	76.9974	0.1330
kick	77.0206	0.4030
onset	77.0902	0.1580
snare	77.2063	0.3727
hat	77.2063	0.1548
beat	77.2296	1.0000
kick	77.2992	0.2638
snare	77.4153	0.4788
hat	77.4153	0.2855
onset	77.4385	0.1109
kick	77.4850	0.3650
hat	77.5779	0.2682
onset	77.5779	0.1490
kick	77.6011	0.2331
snare	77.6707	0.4327
beat	77.6940	1.0000
onset	77.6940	0.1230
onset	77.7636	0.1022
snare	77.8565	0.1961
hat	77.8565	0.1750
kick	77.9262	0.4690
onset	77.9262	0.2120
hat	77.9726	0.2363
kick	78.0423	0.4639
snare	78.0887	0.4376
beat	78.1119	1.0000
onset	78.1119	0.1029
kick	78.2048	0.3154
hat	78.2512	0.5231
snare	78.2977	0.5005
onset	78.2977	0.1171
beat	78.4602	1.0000
kick	78.4602	0.2890
onset	78.4602	0.1998
hat	78.5067	0.2206
snare	78.5299	0.3612
hat	78.7156	0.1325
kick	78.7389	0.2650
snare	78.7389	0.1675
onset	78.7389	0.2947
onset	78.8550	0.1658
snare	78.8782	0.1510
hat	78.9478	0.1390
beat	78.9943	1.0000
kick	78.9943	0.2349
snare	79.1568	0.2482
hat	79.1568	0.2110
kick	79.1800	0.4892
onset	79.1800	0.1663
snare	79.2729	0.1888
beat	79.3426	1.0000
kick	79.3426	0.3019
onset	79.3426	0.1870
snare	79.3890	0.1657
hat	79.3890	0.1238
snare	79.5980	0.5994
hat	79.5980	0.1392
onset	79.5980	0.1669
kick	79.6212	0.3556
hat	79.6677	0.1143
onset	79.6909	0.2338
beat	79.7838	1.0000
onset	79.7838	0.1945
hat	79.8070	0.1038
snare	79.8302	0.2004
kick	79.9231	0.2772
onset	80.0160	0.1847
snare	80.0392	0.3960
hat	80.0392	0.2892
kick	80.1553	0.3669
onset	80.1553	0.2333
onset	80.2249	0.1151
hat	80.2482	0.1161
snare	80.2714	0.5095
beat	80.2946	1.0000
onset	80.2946	0.1110
kick	80.3643	0.2187
hat	80.4571	0.2071
kick	80.5965	0.3732
onset	80.5965	0.1375
beat	80.6893	1.0000
hat	80.6893	0.1386
onset	80.6893	0.1823
snare	80.8983	0.2249
hat	80.8983	0.2345
onset	80.8983	0.1973
kick	80.9215	0.2960
hat	81.0144	0.0998
beat	81.1073	1.0000
kick	81.1073	0.3794
snare	81.1073	0.3533
onset	81.1073	0.4300
kick	81.3163	0.2714
onset	81.3163	0.3922
snare	81.3395	0.5611
hat	81.3395	0.4248
onset	81.5020	0.1772
kick	81.5253	0.6118
snare	81.5717	0.3048
hat	81.5717	0.1067
onset	81.5717	0.1265
beat	81.6878	1.0000
onset	81.6878	0.1556
hat	81.7575	0.1236
snare	81.7807	0.2728
onset	81.8271	0.1727
snare	81.8736	0.1802
kick	81.9200	0.3860
onset	81.9200	0.0959
hat	81.9897	0.1338
kick	82.0129	0.2671
hat	82.0361	0.1772
beat	82.1522	1.0000
onset	82.1522	0.0764
snare	82.1754	0.1496
hat	82.1986	0.2193
onset	82.2683	0.0856
hat	82.3380	0.0838
onset	82.3612	0.1276
kick	82.3844	0.1891
snare	82.4076	0.1567
hat	82.4308	0.1099
onset	82.4308	0.2127
hat	82.5237	0.1023
beat	82.5469	1.0000
kick	82.5469	0.3918
snare	82.5469	0.1635
onset	82.5469	0.1115
snare	82.6398	0.3074
hat	82.6398	0.2733
onset	82.6398	0.1140
snare	82.7559	0.1607
hat	82.7559	0.1283
kick	82.8488	0.2825
onset	82.8488	0.1205
snare	82.8720	0.4599
hat	82.8720	0.1560
beat	82.9881	1.0000
onset	82.9881	0.0829
hat	83.0810	0.1616
onset	83.0810	0.1234
snare	83.1274	0.1605
hat	83.1739	0.0876
onset	83.2435	0.0877
kick	83.2668	0.4405
snare	83.2900	0.1642
hat	83.2900	0.1418
beat	83.3132	1.0000
onset	83.3132	0.2507
hat	83.4990	0.0847
kick	83.5222	0.3552
snare	83.5222	0.1310
onset	83.5222	0.1878
snare	83.6151	0.3915
kick	83.6615	0.3025
hat	83.6847	0.0719
onset	83.7312	0.1086
kick	83.7544	0.3970
snare	83.7776	0.1696
hat	83.7776	0.0738
beat	83.8473	1.0000
hat	83.8473	0.0705
kick	84.0098	0.2888
onset	84.0562	0.2456
snare	84.1027	0.1993
onset	84.1491	0.1673
hat	84.2188	0.0931
snare	84.2420	0.3872
beat	84.2884	1.0000
kick	84.2884	0.3192
onset	84.2884	0.1948
snare	84.3813	0.5461
kick	84.4045	0.2218
hat	84.4510	0.0969
kick	84.4974	0.3210
onset	84.6135	0.2152
kick	84.6367	0.2200
hat	84.6367	0.1554
snare	84.6600	0.3889
onset	84.6832	0.2725
beat	84.7528	1.0000
onset	84.7528	0.2062
kick	84.8689	0.2077
onset	84.8689	0.2961
hat	84.9154	0.0905
hat	84.9618	0.0810
kick	85.0547	0.3962
hat	85.0547	0.3272
onset	85.0547	0.3056
snare	85.1011	0.4900
beat	85.2637	1.0000
onset	85.2637	0.1102
snare	85.2869	0.5614
hat	85.4262	0.1702
beat	85.6120	1.0000
hat	85.6816	0.3267
kick	85.8442	0.1136
hat	85.9835	0.1113
kick	86.0532	0.1042
beat	86.1460	1.0000
snare	86.1460	0.4548
onset	86.1460	0.1415
hat	86.1693	0.2883
kick	86.2157	0.0793
snare	86.3318	0.1388
hat	86.3318	0.1294
kick	86.3782	0.0545
beat	86.4247	1.0000
snare	86.4247	0.1213
onset	86.4247	0.0409
hat	86.4711	0.1564
hat	86.5408	0.2790
onset	86.5872	0.0640
kick	86.6104	0.0548
snare	86.6104	0.2494
hat	86.6801	0.1217
onset	86.6801	0.0356
snare	86.7265	0.1451
beat	86.9355	1.0000
hat	86.9355	0.2282
snare	87.0052	0.2529
snare	87.1677	0.1010
onset	87.1909	0.0685
hat	87.2606	0.0762
kick	87.3070	0.1187
hat	87.3070	0.1306
beat	87.3535	1.0000
onset	87.3535	0.0891
kick	87.4231	0.1134
hat	87.4231	0.2512
snare	87.5160	0.3455
onset	87.5160	0.1072
onset	87.7250	0.0404
snare	87.7482	0.1197
kick	87.8643	0.0745
beat	87.8875	1.0000
snare	87.8875	0.2379
onset	87.8875	0.0963
kick	88.0965	0.0517
hat	88.1197	0.2140
snare	88.1429	0.1725
hat	88.3055	0.2161
beat	88.3519	1.0000
snare	88.3519	0.4172
onset	88.3519	0.0605
hat	88.4448	0.1263
snare	88.5377	0.2658
onset	88.5609	0.1261
beat	88.7467	1.0000
kick	88.7467	0.1485
onset	88.7467	0.0938
snare	88.7699	0.1621
hat	88.8163	0.0884
snare	88.8860	0.1265
onset	88.8860	0.0722
hat	88.9092	0.1374
kick	88.9324	0.0669
onset	89.0021	0.0801
snare	89.0253	0.1594
hat	89.0485	0.0910
beat	89.1646	1.0000
hat	89.1646	0.3464
onset	89.1646	0.1071
kick	89.2111	0.0845
onset	89.2807	0.0493
snare	89.3504	0.2723
kick	89.3736	0.0780
beat	89.6522	1.0000
snare	89.6522	0.4074
onset	89.6522	0.1198
snare	89.8612	0.6983
onset	89.8612	0.0942
hat	89.9541	0.7869
onset	89.9541	0.0640
beat	90.0470	1.0000
kick	90.0470	0.0777
onset	90.0470	0.0849
kick	90.1399	0.0568
onset	90.1399	0.0423
onset	90.2095	0.0531
snare	90.2560	0.3348
hat	90.3953	0.3380
beat	90.4882	1.0000
kick	90.4882	0.0525
onset	90.4882	0.1164
kick	90.7436	0.0685
snare	90.7900	0.1221
beat	90.8597	1.0000
kick	90.8597	0.0606
onset	90.8597	0.1250
hat	90.9061	1.0091
snare	91.0454	0.1893
snare	91.1848	0.1036
kick	91.2544	0.0651
beat	91.3705	1.0000
kick	91.3705	0.1465
hat	91.3705	0.2553
onset	91.3705	0.1934
snare	91.4170	0.1209
kick	91.5795	0.0839
hat	91.5795	0.3570
onset	91.5795	0.1505
snare	91.6027	0.1669
hat	91.6492	0.1184
beat	91.7885	1.0000
snare	91.7885	0.3421
onset	91.7885	0.3572
kick	91.8117	0.1672
hat	91.8117	0.2387
kick	91.9278	0.0686
hat	92.0207	0.3155
snare	92.0671	0.2553
onset	92.0671	0.1136
hat	92.0903	0.2866
snare	92.1600	0.1646
beat	92.2529	1.0000
kick	92.2529	0.1657
snare	92.2529	0.4143
onset	92.2529	0.1731
hat	92.3922	0.2359
snare	92.4851	0.1421
snare	92.6244	0.1404
hat	92.6476	0.4186
beat	92.7173	1.0000
snare	92.7173	0.2812
onset	92.7173	0.0704
kick	92.8566	0.2086
kick	92.9495	0.0676
onset	92.9495	0.0839
hat	93.0191	0.1127
beat	93.1120	1.0000
hat	93.1120	0.2459
onset	93.1120	0.1217
kick	93.1352	0.1047
snare	93.1352	0.1881
kick	93.2281	0.1068
onset	93.2513	0.0673
kick	93.3210	0.0592
hat	93.3210	0.2691
snare	93.3442	0.3725
onset	93.3442	0.0975
beat	93.5068	1.0000
hat	93.5068	0.2224
onset	93.5068	0.0776
snare	93.5300	0.5094
kick	93.5532	0.0756
hat	93.6461	0.1454
snare	93.8086	0.1575
hat	93.8783	0.6074
beat	93.9944	1.0000
snare	93.9944	0.2655
hat	94.1105	0.3262
snare	94.1801	0.1901
hat	94.1801	0.1596
onset	94.1801	0.0872
kick	94.3427	0.2928
onset	94.3659	0.1483
hat	94.3891	0.3306
beat	94.4820	1.0000
snare	94.4820	0.1152
onset	94.4820	0.0613
onset	94.5517	0.0834
kick	94.5749	0.0757
beat	94.8303	1.0000
hat	94.8303	0.5330
onset	94.8303	0.0559
snare	94.8767	0.3829
kick	95.0393	0.0517
snare	95.0625	0.3199
hat	95.1786	0.2095
beat	95.2483	1.0000
snare	95.2483	0.1096
onset	95.2483	0.0736
onset	95.4340	0.0626
hat	95.4805	0.1061
beat	95.7127	1.0000
kick	95.7127	0.1114
snare	95.7127	0.1859
onset	95.7127	0.2059
kick	95.9216	0.1076
snare	95.9449	0.1299
hat	96.0145	0.0708
kick	96.0842	0.0674
onset	96.0842	0.0552
hat	96.1306	0.1955
beat	96.2003	1.0000
kick	96.2003	0.0755
kick	96.3164	0.0585
onset	96.4325	0.0360
kick	96.4789	0.0802
snare	96.5718	0.5978
beat	96.6415	1.0000
onset	96.7576	0.0544
snare	96.8040	0.4164
hat	96.8969	0.0733
beat	96.9898	1.0000
kick	96.9898	0.0807
onset	96.9898	0.1063
snare	97.0130	0.2618
hat	97.0362	0.0970
hat	97.0826	0.0849
onset	97.1987	0.0891
kick	97.2452	0.0569
snare	97.2684	0.3155
onset	97.2684	0.1139
hat	97.3613	0.2131
hat	97.4309	0.2949
beat	97.4541	1.0000
kick	97.4541	0.1426
onset	97.4541	0.1409
snare	97.6631	0.3615
onset	97.6863	0.0875
kick	97.7328	0.0528
hat	97.8489	0.4681
onset	97.8489	0.0694
beat	97.9650	1.0000
snare	98.0346	0.1520
onset	98.2436	0.0454
kick	98.3133	0.0845
snare	98.3133	0.4136
onset	98.3133	0.0998
hat	98.3365	0.3651
beat	98.4526	1.0000
kick	98.4526	0.0814
onset	98.4526	0.0500
snare	98.4990	0.1607
hat	98.4990	0.1673
kick	98.5455	0.1148
hat	98.5919	0.1050
onset	98.6151	0.0665
hat	98.7312	0.4229
onset	98.7312	0.0912
kick	98.7545	0.0814
beat	98.8473	1.0000
kick	98.9170	0.1206
snare	99.0099	0.2841
onset	99.0099	0.1161
kick	99.0795	0.1093
snare	99.1724	0.4056
onset	99.1724	0.1461
kick	99.1956	0.1044
beat	99.2885	1.0000
kick	99.3350	0.1909
snare	99.4046	0.4345
onset	99.4046	0.0655
kick	99.4975	0.2648
hat	99.5672	0.1432
onset	99.5904	0.1709
snare	99.6136	0.2757
kick	99.6600	0.0991
beat	99.7297	1.0000
onset	99.7297	0.0865
kick	99.7529	0.1187
onset	99.8922	0.0527
onset	100.0083	0.0591
kick	100.0780	0.1128
snare	100.0780	0.2887
beat	100.1012	1.0000
onset	100.1012	0.0808
hat	100.1477	0.2728
hat	100.2405	0.0931
snare	100.2638	0.3110
onset	100.3102	0.1125
hat	100.4263	0.2284
kick	100.4960	0.2082
hat	100.4960	0.0993
onset	100.4960	0.1170
snare	100.6121	0.1609
hat	100.6817	0.1375
beat	100.7049	1.0000
onset	100.7049	0.0879
kick	100.7282	0.1645
snare	100.7978	0.1414
snare	100.9139	0.4491
onset	100.9139	0.1150
hat	100.9371	0.1084
hat	101.0068	0.1807
kick	101.0765	0.0761
beat	101.0997	1.0000
snare	101.0997	0.1588
onset	101.0997	0.0969
kick	101.1926	0.1103
snare	101.1926	0.2295
onset	101.1926	0.1410
hat	101.3319	0.3916
beat	101.4480	1.0000
snare	101.4480	0.2222
onset	101.4480	0.0704
kick	101.5176	0.0677
kick	101.6337	0.1815
snare	101.6337	0.2330
kick	101.7731	0.0729
hat	101.7963	0.1852
onset	101.7963	0.0655
snare	101.8427	0.1651
beat	101.9588	1.0000
onset	101.9588	0.0723
hat	102.0053	0.1534
snare	102.0285	0.3967
hat	102.0981	0.0836
kick	102.1910	0.1030
hat	102.2142	0.1316
onset	102.2142	0.0414
beat	102.3071	1.0000
snare	102.3071	0.2017
onset	102.3071	0.0518
kick	102.3768	0.0890
hat	102.4232	0.3245
snare	102.4464	0.1630
kick	102.4929	0.0684
onset	102.4929	0.0489
hat	102.5393	0.1759
kick	102.6554	0.1237
snare	102.6554	0.2984
onset	102.6554	0.0620
hat	102.7483	0.0888
kick	102.8644	0.0606
beat	102.9108	1.0000
onset	102.9108	0.0924
kick	102.9573	0.0778
hat	102.9573	0.1072
kick	103.0734	0.0845
hat	103.0734	0.3252
onset	103.0734	0.1011
snare	103.1198	0.3222
snare	103.2127	0.1560
beat	103.2359	1.0000
onset	103.2359	0.0800
hat	103.3288	0.0782
hat	103.4681	0.1956
snare	103.5842	0.2780
beat	103.6307	1.0000
onset	103.6307	0.1027
snare	103.7235	0.3533
hat	103.9093	0.1096
kick	103.9557	0.0808
onset	103.9557	0.0477
hat	104.0951	0.3698
beat	104.1183	1.0000
onset	104.1183	0.0830
kick	104.1647	0.0492
hat	104.1647	0.2102
snare	104.2344	0.1858
onset	104.2344	0.0520
hat	104.2808	0.1682
kick	104.3273	0.0747
snare	104.3969	0.1848
hat	104.3969	0.2012
onset	104.3969	0.0677
kick	104.4898	0.0900
hat	104.5595	0.2401
snare	104.6291	0.1231
beat	104.6756	1.0000
onset	104.6756	0.0601
onset	104.7917	0.0580
hat	104.8149	0.8246
beat	105.1167	1.0000
kick	105.1167	0.1714
onset	105.1167	0.0412
snare	105.2328	0.1148
kick	105.2561	0.3633
onset	105.3025	0.1509
hat	105.4186	0.2791
beat	105.4418	1.0000
snare	105.4418	0.1636
onset	105.4418	0.0737
snare	105.5811	0.2631
kick	105.6508	0.0961
hat	105.6972	0.2899
onset	105.6972	0.0523
snare	105.7437	0.1455
beat	105.9062	1.0000
snare	105.9062	0.1490
hat	105.9062	0.3025
hat	106.0223	0.1491
kick	106.0455	0.1149
snare	106.1152	0.3238
onset	106.1384	0.1720
hat	106.2777	0.5899
onset	106.2777	0.0537
beat	106.3938	1.0000
snare	106.3938	0.1628
onset	106.3938	0.0734
kick	106.4635	0.1811
hat	106.5564	0.3900
onset	106.5564	0.0852
snare	106.5796	0.2413
kick	106.6260	0.1343
onset	106.6493	0.0925
kick	106.7189	0.0936
beat	106.7886	1.0000
snare	106.9047	0.1324
onset	106.9743	0.0872
kick	106.9976	0.1341
snare	107.0208	0.3091
hat	107.1137	0.1078
kick	107.2530	0.2589
beat	107.2762	1.0000
snare	107.2762	0.1877
onset	107.2762	0.1535
snare	107.4387	0.2856
kick	107.4620	0.5642
hat	107.4620	0.1395
onset	107.4620	0.2656
beat	107.6477	1.0000
hat	107.6477	0.1336
onset	107.6477	0.0912
kick	107.6941	0.1207
snare	107.7406	0.1305
snare	107.8567	0.2841
onset	108.0657	0.0955
snare	108.1121	0.1328
beat	108.1353	1.0000
onset	108.1353	0.0981
snare	108.2050	0.1527
hat	108.2979	0.5631
onset	108.2979	0.1531
snare	108.4140	0.3063
onset	108.4140	0.0954
kick	108.4836	0.1043
kick	108.5765	0.0562
beat	108.6462	1.0000
onset	108.6462	0.0612
